energy,total,integrate
-13.6715,0.0000,24.0000
-13.6518,0.0000,24.0000
-13.6320,0.0000,24.0000
-13.6123,0.0000,24.0000
-13.5925,0.0000,24.0000
-13.5728,0.0000,24.0000
-13.5530,0.0000,24.0000
-13.5333,0.0000,24.0000
-13.5135,0.0000,24.0000
-13.4938,0.0000,24.0000
-13.4741,0.0000,24.0000
-13.4543,0.0000,24.0000
-13.4346,0.0000,24.0000
-13.4148,0.0000,24.0000
-13.3951,0.0000,24.0000
-13.3753,0.0000,24.0000
-13.3556,0.0000,24.0000
-13.3358,0.0000,24.0000
-13.3161,0.0000,24.0000
-13.2964,0.0000,24.0000
-13.2766,0.0000,24.0000
-13.2569,0.0000,24.0000
-13.2371,0.0000,24.0000
-13.2174,0.0000,24.0000
-13.1976,0.0000,24.0000
-13.1779,0.0000,24.0000
-13.1582,0.0000,24.0000
-13.1384,0.0000,24.0000
-13.1187,0.0000,24.0000
-13.0989,0.0000,24.0000
-13.0792,0.0000,24.0000
-13.0594,0.0000,24.0000
-13.0397,0.0000,24.0000
-13.0199,0.0000,24.0000
-13.0002,0.0000,24.0000
-12.9805,0.0000,24.0000
-12.9607,0.0000,24.0000
-12.9410,0.0000,24.0000
-12.9212,0.0000,24.0000
-12.9015,0.0000,24.0000
-12.8817,0.0000,24.0000
-12.8620,0.0000,24.0000
-12.8423,0.0000,24.0000
-12.8225,0.0000,24.0000
-12.8028,0.0000,24.0000
-12.7830,0.0000,24.0000
-12.7633,0.0000,24.0000
-12.7435,0.0000,24.0000
-12.7238,0.0000,24.0000
-12.7040,0.0000,24.0000
-12.6843,0.0000,24.0000
-12.6646,0.0000,24.0000
-12.6448,0.0000,24.0000
-12.6251,0.0000,24.0000
-12.6053,0.0000,24.0000
-12.5856,0.0000,24.0000
-12.5658,0.0000,24.0000
-12.5461,0.0000,24.0000
-12.5263,0.0000,24.0000
-12.5066,0.0000,24.0000
-12.4869,0.0000,24.0000
-12.4671,0.0000,24.0000
-12.4474,0.0000,24.0000
-12.4276,0.0000,24.0000
-12.4079,0.0000,24.0000
-12.3881,0.0000,24.0000
-12.3684,0.0000,24.0000
-12.3487,0.0000,24.0000
-12.3289,0.0000,24.0000
-12.3092,0.0000,24.0000
-12.2894,0.0000,24.0000
-12.2697,0.0000,24.0000
-12.2499,0.0000,24.0000
-12.2302,0.0000,24.0000
-12.2104,0.0000,24.0000
-12.1907,0.0000,24.0000
-12.1710,0.0000,24.0000
-12.1512,0.0000,24.0000
-12.1315,0.0000,24.0000
-12.1117,0.0000,24.0000
-12.0920,0.0000,24.0000
-12.0722,0.0000,24.0000
-12.0525,0.0000,24.0000
-12.0328,0.0000,24.0000
-12.0130,0.0000,24.0000
-11.9933,0.0000,24.0000
-11.9735,0.0000,24.0000
-11.9538,0.0000,24.0000
-11.9340,0.0000,24.0000
-11.9143,0.0000,24.0000
-11.8945,0.0000,24.0000
-11.8748,0.0000,24.0000
-11.8551,0.0000,24.0000
-11.8353,0.0000,24.0000
-11.8156,0.0000,24.0000
-11.7958,0.0000,24.0000
-11.7761,0.0000,24.0000
-11.7563,0.0000,24.0000
-11.7366,0.0000,24.0000
-11.7168,0.0000,24.0000
-11.6971,0.0000,24.0000
-11.6774,0.0000,24.0000
-11.6576,0.0000,24.0000
-11.6379,0.0000,24.0000
-11.6181,0.0000,24.0000
-11.5984,0.0000,24.0000
-11.5786,0.0000,24.0000
-11.5589,0.0000,24.0000
-11.5392,0.0000,24.0000
-11.5194,0.0000,24.0000
-11.4997,0.0000,24.0000
-11.4799,0.0000,24.0000
-11.4602,0.0000,24.0000
-11.4404,0.0000,24.0000
-11.4207,0.0000,24.0000
-11.4009,0.0000,24.0000
-11.3812,0.0000,24.0000
-11.3615,0.0000,24.0000
-11.3417,0.0000,24.0000
-11.3220,0.0000,24.0000
-11.3022,0.0000,24.0000
-11.2825,0.0000,24.0000
-11.2627,0.0000,24.0000
-11.2430,0.0000,24.0000
-11.2233,0.0000,24.0000
-11.2035,0.0000,24.0000
-11.1838,0.0000,24.0000
-11.1640,0.0000,24.0000
-11.1443,0.0000,24.0000
-11.1245,0.0000,24.0000
-11.1048,0.0000,24.0000
-11.0850,0.0000,24.0000
-11.0653,0.0000,24.0000
-11.0456,0.0000,24.0000
-11.0258,0.0000,24.0000
-11.0061,0.0000,24.0000
-10.9863,0.0000,24.0000
-10.9666,0.0000,24.0000
-10.9468,0.0000,24.0000
-10.9271,0.0000,24.0000
-10.9073,0.0000,24.0000
-10.8876,0.0000,24.0000
-10.8679,0.0000,24.0000
-10.8481,0.0000,24.0000
-10.8284,0.0000,24.0000
-10.8086,0.0000,24.0000
-10.7889,0.0000,24.0000
-10.7691,0.0000,24.0000
-10.7494,0.0000,24.0000
-10.7297,0.0000,24.0000
-10.7099,0.0000,24.0000
-10.6902,0.0000,24.0000
-10.6704,0.0000,24.0000
-10.6507,0.0000,24.0000
-10.6309,0.0000,24.0000
-10.6112,0.0000,24.0000
-10.5914,0.0000,24.0000
-10.5717,0.0000,24.0000
-10.5520,0.0000,24.0000
-10.5322,0.0000,24.0000
-10.5125,0.0000,24.0000
-10.4927,0.0000,24.0000
-10.4730,0.0000,24.0000
-10.4532,0.0000,24.0000
-10.4335,0.0000,24.0000
-10.4137,0.0000,24.0000
-10.3940,0.0000,24.0000
-10.3743,0.0000,24.0000
-10.3545,0.0000,24.0000
-10.3348,0.0000,24.0000
-10.3150,0.0000,24.0000
-10.2953,0.0000,24.0000
-10.2755,0.0000,24.0000
-10.2558,0.0000,24.0000
-10.2361,0.0000,24.0000
-10.2163,0.0000,24.0000
-10.1966,0.0000,24.0000
-10.1768,0.0000,24.0000
-10.1571,0.0000,24.0000
-10.1373,0.0000,24.0000
-10.1176,0.0000,24.0000
-10.0978,0.0000,24.0000
-10.0781,0.0000,24.0000
-10.0584,0.0000,24.0000
-10.0386,0.0000,24.0000
-10.0189,0.0000,24.0000
-9.9991,0.0000,24.0000
-9.9794,0.0000,24.0000
-9.9596,0.0000,24.0000
-9.9399,0.0000,24.0000
-9.9202,0.0000,24.0000
-9.9004,2.4736,24.0803
-9.8807,2.9005,24.1334
-9.8609,5.0358,24.2705
-9.8412,5.6850,24.3763
-9.8214,6.3341,24.4950
-9.8017,6.6127,24.6229
-9.7819,7.1672,24.7589
-9.7622,7.7216,24.9059
-9.7425,8.2761,25.0638
-9.7227,9.4028,25.2376
-9.7030,9.1354,25.5375
-9.6832,8.9136,25.7142
-9.6635,9.0236,25.8913
-9.6437,9.1336,26.0705
-9.6240,9.2436,26.2519
-9.6042,8.0276,26.5283
-9.5845,7.5328,26.6815
-9.5648,7.1046,26.8260
-9.5450,6.1938,26.9582
-9.5253,5.8676,27.0773
-9.5055,5.5415,27.1899
-9.4858,5.2153,27.2961
-9.4660,4.8451,27.3958
-9.4463,4.5156,27.4882
-9.4266,4.1860,27.5741
-9.4068,3.8565,27.6535
-9.3871,8.1859,27.8924
-9.3673,8.5745,28.0579
-9.3476,7.8876,28.2750
-9.3278,8.4014,28.4358
-9.3081,10.2561,28.6763
-9.2883,16.9129,29.0232
-9.2686,18.1253,29.3691
-9.2489,17.2662,29.7806
-9.2291,22.3007,30.2502
-9.2094,11.8712,30.6219
-9.1896,10.1673,30.8394
-9.1699,8.4634,31.0233
-9.1501,7.7270,31.1823
-9.1304,8.3497,31.3736
-9.1107,9.0256,31.5670
-9.0909,11.5793,31.7704
-9.0712,22.6667,32.0915
-9.0514,43.0939,32.9401
-9.0317,51.9249,33.9164
-9.0119,17.9702,34.6424
-8.9922,14.0752,34.9588
-8.9724,7.0566,35.2264
-8.9527,22.8855,35.6630
-8.9330,17.9333,36.0659
-8.9132,10.7008,36.3581
-8.8935,14.7808,36.6865
-8.8737,15.6407,36.9868
-8.8540,14.6531,37.3500
-8.8342,26.4688,37.8345
-8.8145,46.2111,39.0664
-8.7947,84.1470,40.4653
-8.7750,55.1582,41.6306
-8.7553,53.9169,42.7223
-8.7355,55.7499,44.2411
-8.7158,37.8420,45.7752
-8.6960,45.3354,47.1588
-8.6763,0.0000,48.0000
-8.6565,0.0000,48.0000
-8.6368,0.0000,48.0000
-8.6171,0.0000,48.0000
-8.5973,0.0000,48.0000
-8.5776,0.0000,48.0000
-8.5578,0.0000,48.0000
-8.5381,0.0000,48.0000
-8.5183,0.0000,48.0000
-8.4986,0.0000,48.0000
-8.4788,0.0000,48.0000
-8.4591,0.0000,48.0000
-8.4394,0.0000,48.0000
-8.4196,1.4775,48.0646
-8.3999,4.1913,48.2482
-8.3801,4.6263,48.3352
-8.3604,5.0613,48.4309
-8.3406,5.4962,48.5351
-8.3209,5.9312,48.6479
-8.3012,6.3661,48.7693
-8.2814,6.8011,48.8993
-8.2617,11.4500,49.0692
-8.2419,14.5603,49.3361
-8.2222,12.0137,49.7309
-8.2024,15.6439,50.0508
-8.1827,15.0418,50.4800
-8.1629,16.5642,50.7907
-8.1432,17.1870,51.1239
-8.1235,15.6017,51.4479
-8.1037,15.5416,51.7546
-8.0840,15.6312,52.0623
-8.0642,15.7891,52.3721
-8.0445,14.2153,52.6549
-8.0247,14.5767,52.9392
-8.0050,14.9382,53.2305
-7.9852,15.0375,53.6335
-7.9655,14.5330,53.9254
-7.9458,16.0905,54.3409
-7.9260,14.6728,54.6446
-7.9063,14.4762,54.9206
-7.8865,12.2979,55.1844
-7.8668,10.8428,55.4128
-7.8470,8.3716,55.6565
-7.8273,3.0023,55.8951
-7.8076,0.0000,56.0000
-7.7878,0.0000,56.0000
-7.7681,0.0000,56.0000
-7.7483,0.0000,56.0000
-7.7286,0.0000,56.0000
-7.7088,0.0000,56.0000
-7.6891,0.0000,56.0000
-7.6693,0.0000,56.0000
-7.6496,0.0000,56.0000
-7.6299,0.0000,56.0000
-7.6101,0.0000,56.0000
-7.5904,0.0000,56.0000
-7.5706,0.0000,56.0000
-7.5509,0.0000,56.0000
-7.5311,0.0000,56.0000
-7.5114,0.0000,56.0000
-7.4917,6.3050,56.2321
-7.4719,7.6151,56.3695
-7.4522,8.9252,56.5328
-7.4324,10.2353,56.7219
-7.4127,11.5454,56.9369
-7.3929,28.4613,57.2220
-7.3732,13.6849,57.6660
-7.3534,15.1467,57.9592
-7.3337,21.2857,58.3613
-7.3140,21.0613,58.7876
-7.2942,19.8499,59.1915
-7.2745,11.5070,59.6105
-7.2547,16.0228,60.0502
-7.2350,8.8970,60.3977
-7.2152,10.6056,60.5902
-7.1955,16.9335,60.9226
-7.1757,20.4115,61.2913
-7.1560,44.8758,61.9673
-7.1363,20.8147,62.6355
-7.1165,17.8388,63.0171
-7.0968,14.8628,63.3399
-7.0770,11.8869,63.6040
-7.0573,0.0000,64.0000
-7.0375,0.0000,64.0000
-7.0178,0.0000,64.0000
-6.9981,0.0000,64.0000
-6.9783,0.0000,64.0000
-6.9586,0.0000,64.0000
-6.9388,0.0000,64.0000
-6.9191,0.0000,64.0000
-6.8993,0.0000,64.0000
-6.8796,0.0000,64.0000
-6.8598,0.0000,64.0000
-6.8401,0.0000,64.0000
-6.8204,0.0000,64.0000
-6.8006,0.0000,64.0000
-6.7809,0.0000,64.0000
-6.7611,0.0000,64.0000
-6.7414,0.0000,64.0000
-6.7216,0.0000,64.0000
-6.7019,0.0000,64.0000
-6.6822,0.0000,64.0000
-6.6624,0.0000,64.0000
-6.6427,0.0000,64.0000
-6.6229,0.0000,64.0000
-6.6032,0.0000,64.0000
-6.5834,0.0000,64.0000
-6.5637,0.0000,64.0000
-6.5439,0.0000,64.0000
-6.5242,0.0000,64.0000
-6.5045,0.0000,64.0000
-6.4847,0.0000,64.0000
-6.4650,0.0000,64.0000
-6.4452,0.0000,64.0000
-6.4255,0.0000,64.0000
-6.4057,0.0000,64.0000
-6.3860,0.0000,64.0000
-6.3662,0.0000,64.0000
-6.3465,0.0000,64.0000
-6.3268,0.0000,64.0000
-6.3070,0.0000,64.0000
-6.2873,0.0000,64.0000
-6.2675,0.0000,64.0000
-6.2478,0.0000,64.0000
-6.2280,0.0000,64.0000
-6.2083,0.0000,64.0000
-6.1886,0.0000,64.0000
-6.1688,0.0000,64.0000
-6.1491,0.0000,64.0000
-6.1293,0.0000,64.0000
-6.1096,0.0000,64.0000
-6.0898,0.0000,64.0000
-6.0701,0.0000,64.0000
-6.0503,0.0000,64.0000
-6.0306,0.0000,64.0000
-6.0109,0.0000,64.0000
-5.9911,0.0000,64.0000
-5.9714,0.0000,64.0000
-5.9516,0.0000,64.0000
-5.9319,0.0000,64.0000
-5.9121,0.0000,64.0000
-5.8924,0.0000,64.0000
-5.8726,0.0000,64.0000
-5.8529,0.0000,64.0000
-5.8332,0.0000,64.0000
-5.8134,0.0000,64.0000
-5.7937,0.0000,64.0000
-5.7739,0.0000,64.0000
-5.7542,0.0000,64.0000
-5.7344,0.0000,64.0000
-5.7147,0.0000,64.0000
-5.6950,0.0000,64.0000
-5.6752,0.0000,64.0000
-5.6555,0.0000,64.0000
-5.6357,0.0000,64.0000
-5.6160,0.0000,64.0000
-5.5962,0.0000,64.0000
-5.5765,0.0000,64.0000
-5.5567,0.0000,64.0000
-5.5370,0.0000,64.0000
-5.5173,0.0000,64.0000
-5.4975,0.0000,64.0000
-5.4778,0.0000,64.0000
-5.4580,0.0000,64.0000
-5.4383,0.0000,64.0000
-5.4185,0.0000,64.0000
-5.3988,0.0000,64.0000
-5.3791,0.0000,64.0000
-5.3593,0.0000,64.0000
-5.3396,0.0000,64.0000
-5.3198,0.0000,64.0000
-5.3001,0.0000,64.0000
-5.2803,0.0000,64.0000
-5.2606,0.0000,64.0000
-5.2408,0.0000,64.0000
-5.2211,0.0000,64.0000
-5.2014,0.0000,64.0000
-5.1816,0.0000,64.0000
-5.1619,0.0000,64.0000
-5.1421,0.0000,64.0000
-5.1224,0.0000,64.0000
-5.1026,0.0000,64.0000
-5.0829,0.0000,64.0000
-5.0631,0.0000,64.0000
-5.0434,0.0000,64.0000
-5.0237,0.0000,64.0000
-5.0039,0.0000,64.0000
-4.9842,0.0000,64.0000
-4.9644,0.0000,64.0000
-4.9447,0.0000,64.0000
-4.9249,0.0000,64.0000
-4.9052,0.0000,64.0000
-4.8855,0.0000,64.0000
-4.8657,0.0000,64.0000
-4.8460,0.0000,64.0000
-4.8262,0.0000,64.0000
-4.8065,0.0000,64.0000
-4.7867,0.0000,64.0000
-4.7670,0.0000,64.0000
-4.7472,0.0000,64.0000
-4.7275,0.0000,64.0000
-4.7078,0.0000,64.0000
-4.6880,0.0000,64.0000
-4.6683,0.0000,64.0000
-4.6485,0.0000,64.0000
-4.6288,0.0000,64.0000
-4.6090,0.0000,64.0000
-4.5893,0.0000,64.0000
-4.5696,0.0000,64.0000
-4.5498,0.0000,64.0000
-4.5301,0.0000,64.0000
-4.5103,0.0000,64.0000
-4.4906,0.0000,64.0000
-4.4708,0.0000,64.0000
-4.4511,0.0000,64.0000
-4.4313,0.0000,64.0000
-4.4116,0.0000,64.0000
-4.3919,0.0000,64.0000
-4.3721,0.0000,64.0000
-4.3524,0.0000,64.0000
-4.3326,0.0000,64.0000
-4.3129,0.0000,64.0000
-4.2931,0.0000,64.0000
-4.2734,0.0000,64.0000
-4.2536,0.0000,64.0000
-4.2339,0.0000,64.0000
-4.2142,0.0000,64.0000
-4.1944,0.0000,64.0000
-4.1747,0.0000,64.0000
-4.1549,0.0000,64.0000
-4.1352,0.0000,64.0000
-4.1154,0.0000,64.0000
-4.0957,0.0000,64.0000
-4.0760,0.0000,64.0000
-4.0562,0.0000,64.0000
-4.0365,0.0000,64.0000
-4.0167,0.0000,64.0000
-3.9970,0.0000,64.0000
-3.9772,0.0000,64.0000
-3.9575,0.0000,64.0000
-3.9377,0.0000,64.0000
-3.9180,0.0000,64.0000
-3.8983,0.0000,64.0000
-3.8785,0.0000,64.0000
-3.8588,0.0000,64.0000
-3.8390,0.0000,64.0000
-3.8193,0.0000,64.0000
-3.7995,0.0000,64.0000
-3.7798,0.0000,64.0000
-3.7601,0.0000,64.0000
-3.7403,0.0000,64.0000
-3.7206,0.0000,64.0000
-3.7008,0.0000,64.0000
-3.6811,0.0000,64.0000
-3.6613,0.0000,64.0000
-3.6416,0.0000,64.0000
-3.6218,0.0000,64.0000
-3.6021,0.0000,64.0000
-3.5824,0.0000,64.0000
-3.5626,0.0000,64.0000
-3.5429,0.0000,64.0000
-3.5231,0.0000,64.0000
-3.5034,0.0000,64.0000
-3.4836,0.0000,64.0000
-3.4639,0.0000,64.0000
-3.4441,0.0000,64.0000
-3.4244,0.0000,64.0000
-3.4047,0.0000,64.0000
-3.3849,0.0000,64.0000
-3.3652,0.0000,64.0000
-3.3454,0.0000,64.0000
-3.3257,0.0000,64.0000
-3.3059,0.0000,64.0000
-3.2862,0.0000,64.0000
-3.2665,0.0000,64.0000
-3.2467,0.0000,64.0000
-3.2270,0.0000,64.0000
-3.2072,0.0000,64.0000
-3.1875,0.0000,64.0000
-3.1677,0.0000,64.0000
-3.1480,0.0000,64.0000
-3.1282,0.0000,64.0000
-3.1085,0.0000,64.0000
-3.0888,0.0000,64.0000
-3.0690,0.0000,64.0000
-3.0493,0.0000,64.0000
-3.0295,0.0000,64.0000
-3.0098,0.0000,64.0000
-2.9900,0.0000,64.0000
-2.9703,0.0000,64.0000
-2.9506,0.0000,64.0000
-2.9308,0.0000,64.0000
-2.9111,0.0000,64.0000
-2.8913,0.0000,64.0000
-2.8716,0.0000,64.0000
-2.8518,0.0000,64.0000
-2.8321,0.0000,64.0000
-2.8123,0.0000,64.0000
-2.7926,0.0000,64.0000
-2.7729,0.0000,64.0000
-2.7531,0.0000,64.0000
-2.7334,0.0000,64.0000
-2.7136,0.0000,64.0000
-2.6939,0.0000,64.0000
-2.6741,0.0000,64.0000
-2.6544,0.0000,64.0000
-2.6346,0.0000,64.0000
-2.6149,0.0000,64.0000
-2.5952,0.0000,64.0000
-2.5754,0.0000,64.0000
-2.5557,0.0000,64.0000
-2.5359,0.0000,64.0000
-2.5162,0.0000,64.0000
-2.4964,0.0000,64.0000
-2.4767,0.0000,64.0000
-2.4570,0.0000,64.0000
-2.4372,0.0000,64.0000
-2.4175,0.0000,64.0000
-2.3977,0.0000,64.0000
-2.3780,0.0000,64.0000
-2.3582,0.0000,64.0000
-2.3385,0.0000,64.0000
-2.3187,0.0000,64.0000
-2.2990,0.0000,64.0000
-2.2793,0.0000,64.0000
-2.2595,0.0000,64.0000
-2.2398,0.0000,64.0000
-2.2200,0.0000,64.0000
-2.2003,0.0000,64.0000
-2.1805,0.0000,64.0000
-2.1608,0.0000,64.0000
-2.1411,0.0000,64.0000
-2.1213,0.0000,64.0000
-2.1016,0.0000,64.0000
-2.0818,0.0000,64.0000
-2.0621,0.0000,64.0000
-2.0423,0.0000,64.0000
-2.0226,0.0000,64.0000
-2.0028,0.0000,64.0000
-1.9831,0.0000,64.0000
-1.9634,0.0000,64.0000
-1.9436,0.0000,64.0000
-1.9239,0.0000,64.0000
-1.9041,0.0000,64.0000
-1.8844,0.0000,64.0000
-1.8646,0.0000,64.0000
-1.8449,0.0000,64.0000
-1.8251,0.0000,64.0000
-1.8054,0.0000,64.0000
-1.7857,0.0000,64.0000
-1.7659,0.0000,64.0000
-1.7462,0.0000,64.0000
-1.7264,0.0000,64.0000
-1.7067,0.0000,64.0000
-1.6869,0.0000,64.0000
-1.6672,0.0000,64.0000
-1.6475,0.0000,64.0000
-1.6277,0.0000,64.0000
-1.6080,0.0000,64.0000
-1.5882,0.0000,64.0000
-1.5685,0.0000,64.0000
-1.5487,0.0000,64.0000
-1.5290,0.0000,64.0000
-1.5092,0.0000,64.0000
-1.4895,0.0000,64.0000
-1.4698,0.0000,64.0000
-1.4500,0.7838,64.0648
-1.4303,1.5622,64.1456
-1.4105,1.6476,64.1773
-1.3908,1.7331,64.2106
-1.3710,1.8185,64.2457
-1.3513,1.9040,64.2825
-1.3315,1.9894,64.3209
-1.3118,2.0749,64.3610
-1.2921,2.1603,64.4028
-1.2723,2.2457,64.4463
-1.2526,2.3312,64.4915
-1.2328,2.4166,64.5384
-1.2131,2.5021,64.5869
-1.1933,2.5875,64.6372
-1.1736,2.6730,64.6891
-1.1539,4.1090,64.7612
-1.1341,4.2988,64.8442
-1.1144,6.2053,64.9549
-1.0946,6.5129,65.0805
-1.0749,6.8205,65.2121
-1.0551,5.2776,65.4441
-1.0354,3.2540,65.6536
-1.0156,3.2012,65.7173
-0.9959,3.1484,65.7800
-0.9762,3.0956,65.8417
-0.9564,3.0428,65.9023
-0.9367,2.9900,65.9618
-0.9169,2.9372,66.0203
-0.8972,2.8844,66.0778
-0.8774,2.8316,66.1342
-0.8577,2.7788,66.1896
-0.8380,2.7260,66.2440
-0.8182,3.3681,66.3562
-0.7985,4.0827,66.4888
-0.7787,4.1086,66.5697
-0.7590,4.1345,66.6510
-0.7392,4.1659,66.7329
-0.7195,4.2128,66.8157
-0.6997,4.2598,66.8993
-0.6800,4.3067,66.9839
-0.6603,4.3536,67.0694
-0.6405,4.4005,67.1558
-0.6208,5.3221,67.3561
-0.6010,5.4371,67.4623
-0.5813,5.5521,67.5708
-0.5615,5.6672,67.6816
-0.5418,5.7822,67.7946
-0.5220,5.8972,67.9099
-0.5023,6.0123,68.0275
-0.4826,6.5862,68.1558
-0.4628,6.7737,68.2877
-0.4431,6.9611,68.4233
-0.4233,7.1486,68.5626
-0.4036,7.3361,68.7056
-0.3838,7.3384,68.8490
-0.3641,7.5005,68.9955
-0.3444,7.6626,69.1452
-0.3246,7.8247,69.2981
-0.3049,7.9868,69.4541
-0.2851,7.6679,69.7166
-0.2654,7.3424,69.9794
-0.2456,7.3093,70.1241
-0.2259,7.2762,70.2681
-0.2061,7.2431,70.4114
-0.1864,7.2100,70.5541
-0.1667,7.1769,70.6961
-0.1469,7.1438,70.8375
-0.1272,7.1107,70.9782
-0.1074,8.9377,71.1246
-0.0877,10.7663,71.3259
-0.0679,13.8508,71.5919
-0.0482,17.4168,71.8873
-0.0285,18.5530,72.2424
-0.0087,18.4248,72.6180
0.0110,18.8347,72.9860
0.0308,18.7988,73.4123
0.0505,19.8481,73.9018
0.0703,20.3895,74.4076
0.0900,19.2530,74.8572
0.1098,18.6379,75.2687
0.1295,17.1903,75.6224
0.1492,13.6308,75.9933
0.1690,11.8795,76.2397
0.1887,10.4063,76.5150
0.2085,8.9253,76.7707
0.2282,7.9306,77.0748
0.2480,8.0056,77.2321
0.2677,8.0806,77.3909
0.2875,8.1556,77.5512
0.3072,8.2306,77.7130
0.3269,7.0291,77.9285
0.3467,7.2563,78.0695
0.3664,7.4835,78.2150
0.3862,7.7107,78.3650
0.4059,7.9379,78.5195
0.4257,9.5381,78.7024
0.4454,8.4503,78.8800
0.4651,7.5241,79.0364
0.4849,7.3093,79.1820
0.5046,7.3744,79.3270
0.5244,6.8070,79.5174
0.5441,6.9209,79.6529
0.5639,7.0349,79.7907
0.5836,7.1488,79.9307
0.6034,7.2627,80.0730
0.6231,7.3767,80.2175
0.6428,10.3574,80.4839
0.6626,10.2694,80.6875
0.6823,15.9562,81.0409
0.7021,18.7571,81.5131
0.7218,8.1376,81.7514
0.7416,9.7032,82.0383
0.7613,12.0347,82.3402
0.7810,13.3193,82.5825
0.8008,24.2653,83.1067
0.8205,24.8756,83.5918
0.8403,32.5555,84.2921
0.8600,53.0773,84.9616
0.8798,10.9175,85.7760
0.8995,10.2443,85.9849
0.9193,9.5710,86.1805
0.9390,8.8977,86.3628
0.9587,8.2245,86.5318
0.9785,7.5512,86.6876
0.9982,6.8780,86.8300
1.0180,5.4069,86.9555
1.0377,3.8076,87.0510
1.0575,2.6710,87.1705
1.0772,1.6717,87.2613
1.0970,1.6373,87.2940
1.1167,1.6029,87.3260
1.1364,1.5685,87.3573
1.1562,1.5341,87.3879
1.1759,1.4997,87.4179
1.1957,1.4653,87.4472
1.2154,1.4309,87.4757
1.2352,1.3965,87.5037
1.2549,1.3621,87.5309
1.2746,1.3277,87.5574
1.2944,1.2933,87.5833
1.3141,3.6768,87.7544
1.3339,5.8527,87.9443
1.3536,6.3480,88.0647
1.3734,6.8433,88.1949
1.3931,7.3386,88.3349
1.4129,7.8340,88.4847
1.4326,10.4415,88.7612
1.4523,11.1385,88.9742
1.4721,16.1337,89.3563
1.4918,18.8744,89.7436
1.5116,17.3356,90.1011
1.5313,15.0351,90.4240
1.5511,16.1331,90.7758
1.5708,16.3625,91.0966
1.5905,17.2031,91.4269
1.6103,19.9888,91.7864
1.6300,19.2202,92.1735
1.6498,19.7522,92.7234
1.6695,18.9914,93.1058
1.6893,18.4464,93.6328
1.7090,17.3617,93.9875
1.7288,15.0388,94.3725
1.7485,13.0535,94.6928
1.7682,12.0632,94.9972
1.7880,34.8309,95.4983
1.8077,8.0388,95.9336
1.8275,8.2927,96.0948
1.8472,12.7738,96.3455
1.8670,12.4795,96.5948
1.8867,12.1852,96.8383
1.9065,10.1460,97.0623
1.9262,5.7785,97.3338
1.9459,12.8335,97.5224
1.9657,11.1772,97.7494
1.9854,13.1637,97.9882
2.0052,15.3121,98.2693
2.0249,27.8513,98.6558
2.0447,10.0191,99.1304
2.0644,8.8041,99.3162
2.0841,6.2525,99.5070
2.1039,2.4943,99.9189
2.1236,0.0000,100.0000
2.1434,0.0000,100.0000
2.1631,0.0000,100.0000
2.1829,0.0000,100.0000
2.2026,13.0621,100.1413
2.2224,14.7332,100.4158
2.2421,16.2262,100.7219
2.2618,17.6519,101.0563
2.2816,20.8653,101.4617
2.3013,19.3944,101.8591
2.3211,22.5845,102.2332
2.3408,14.9272,102.7043
2.3606,13.0036,102.9801
2.3803,6.0448,103.2627
2.4000,3.8424,103.4177
2.4198,3.6152,103.4913
2.4395,23.1753,103.8407
2.4593,12.6079,104.1537
2.4790,12.3534,104.4002
2.4988,12.0990,104.6415
2.5185,11.1909,104.9226
2.5383,23.4908,105.4448
2.5580,21.6939,105.9546
2.5777,20.6553,106.3799
2.5975,16.2799,106.7879
2.6172,14.7293,107.0940
2.6370,13.1787,107.3695
2.6567,7.3370,107.6367
2.6765,4.8451,107.7487
2.6962,3.7981,107.8340
2.7160,0.0000,108.0000
2.7357,0.0000,108.0000
2.7554,8.4802,108.1956
2.7752,16.7242,108.5119
2.7949,21.9900,108.8941
2.8147,38.6073,109.6246
2.8344,30.0386,110.2526
2.8542,29.7329,111.0145
2.8739,6.4947,111.5099
2.8936,5.6406,111.6297
2.9134,4.7864,111.7327
2.9331,2.4554,111.8434
2.9529,2.1224,111.8886
2.9726,1.7895,111.9272
2.9924,0.0000,112.0000
3.0121,0.0000,112.0000
3.0319,0.0000,112.0000
3.0516,0.0000,112.0000
3.0713,0.0000,112.0000
3.0911,0.0000,112.0000
3.1108,0.0000,112.0000
3.1306,0.0000,112.0000
3.1503,0.0000,112.0000
3.1701,0.0000,112.0000
3.1898,0.0000,112.0000
3.2095,0.0000,112.0000
3.2293,0.0000,112.0000
3.2490,0.0000,112.0000
3.2688,0.0000,112.0000
3.2885,0.0000,112.0000
3.3083,0.0000,112.0000
3.3280,0.0000,112.0000
3.3478,0.0000,112.0000
3.3675,0.0000,112.0000
3.3872,0.0000,112.0000
3.4070,0.0000,112.0000
3.4267,0.0000,112.0000
3.4465,0.0000,112.0000
3.4662,0.0000,112.0000
3.4860,0.0000,112.0000
3.5057,0.0000,112.0000
3.5255,0.0000,112.0000
3.5452,0.0000,112.0000
3.5649,0.0000,112.0000
3.5847,0.0000,112.0000
3.6044,0.0000,112.0000
3.6242,0.0000,112.0000
3.6439,0.0000,112.0000
3.6637,0.0000,112.0000
3.6834,0.0000,112.0000
3.7031,0.0000,112.0000
3.7229,0.0000,112.0000
3.7426,0.0000,112.0000
3.7624,0.0000,112.0000
3.7821,0.0000,112.0000
3.8019,0.0000,112.0000
