index,ion_index,energy,s,p,d
19220,S,-24.3135,0.0,0.0,0.0
19221,S,-24.2937,0.0,0.0,0.0
19222,S,-24.2740,0.0,0.0,0.0
19223,S,-24.2542,0.0,0.0,0.0
19224,S,-24.2345,0.0,0.0,0.0
19225,S,-24.2147,0.0,0.0,0.0
19226,S,-24.1950,0.0,0.0,0.0
19227,S,-24.1753,0.0,0.0,0.0
19228,S,-24.1555,0.0,0.0,0.0
19229,S,-24.1358,0.0,0.0,0.0
19230,S,-24.1160,0.0,0.0,0.0
19231,S,-24.0963,0.0,0.0,0.0
19232,S,-24.0765,0.0,0.0,0.0
19233,S,-24.0568,0.0,0.0,0.0
19234,S,-24.0370,0.0,0.0,0.0
19235,S,-24.0173,0.0,0.0,0.0
19236,S,-23.9976,0.0,0.0,0.0
19237,S,-23.9778,0.0,0.0,0.0
19238,S,-23.9581,0.0,0.0,0.0
19239,S,-23.9383,0.0,0.0,0.0
19240,S,-23.9186,0.0,0.0,0.0
19241,S,-23.8988,0.0,0.0,0.0
19242,S,-23.8791,0.0,0.0,0.0
19243,S,-23.8594,0.0,0.0,0.0
19244,S,-23.8396,0.0,0.0,0.0
19245,S,-23.8199,0.0,0.0,0.0
19246,S,-23.8001,0.0,0.0,0.0
19247,S,-23.7804,0.0,0.0,0.0
19248,S,-23.7606,0.0,0.0,0.0
19249,S,-23.7409,0.0,0.0,0.0
19250,S,-23.7211,0.0,0.0,0.0
19251,S,-23.7014,0.0,0.0,0.0
19252,S,-23.6817,0.1019,0.045500000000000006,0.0
19253,S,-23.6619,0.0775,0.2491,0.0
19254,S,-23.6422,0.0,0.0,0.0
19255,S,-23.6224,0.0,0.0,0.0
19256,S,-23.6027,0.0,0.0,0.0
19257,S,-23.5829,0.0,0.0,0.0
19258,S,-23.5632,0.0,0.0,0.0
19259,S,-23.5435,0.0024,0.0060999999999999995,0.0
19260,S,-23.5237,0.0,0.0,0.0
19261,S,-23.5040,0.0,0.0,0.0
19262,S,-23.4842,0.0,0.0,0.0
19263,S,-23.4645,0.0,0.0,0.0
19264,S,-23.4447,0.0,0.0,0.0
19265,S,-23.4250,0.0,0.0,0.0
19266,S,-23.4052,0.0,0.0,0.0
19267,S,-23.3855,0.0,0.0,0.0
19268,S,-23.3658,0.0,0.0,0.0
19269,S,-23.3460,0.0,0.0,0.0
19270,S,-23.3263,0.0,0.0,0.0
19271,S,-23.3065,0.0,0.0,0.0
19272,S,-23.2868,0.0,0.0,0.0
19273,S,-23.2670,0.0,0.0,0.0
19274,S,-23.2473,0.0,0.0,0.0
19275,S,-23.2275,0.0,0.0,0.0
19276,S,-23.2078,0.0,0.0,0.0
19277,S,-23.1881,0.0,0.0,0.0
19278,S,-23.1683,0.0,0.0,0.0
19279,S,-23.1486,0.0,0.0,0.0
19280,S,-23.1288,0.0,0.0,0.0
19281,S,-23.1091,0.0,0.0,0.0
19282,S,-23.0893,0.0,0.0,0.0
19283,S,-23.0696,0.0,0.0,0.0
19284,S,-23.0499,0.0,0.0,0.0
19285,S,-23.0301,0.0,0.0,0.0
19286,S,-23.0104,0.0,0.0,0.0
19287,S,-22.9906,0.0,0.0,0.0
19288,S,-22.9709,0.0,0.0,0.0
19289,S,-22.9511,0.0,0.0,0.0
19290,S,-22.9314,0.0,0.0,0.0
19291,S,-22.9116,0.0,0.0,0.0
19292,S,-22.8919,0.0,0.0,0.0
19293,S,-22.8722,0.0,0.0,0.0
19294,S,-22.8524,0.0,0.0,0.0
19295,S,-22.8327,0.0,0.0,0.0
19296,S,-22.8129,0.0,0.0,0.0
19297,S,-22.7932,0.0,0.0,0.0
19298,S,-22.7734,0.0,0.0,0.0
19299,S,-22.7537,0.0,0.0,0.0
19300,S,-22.7340,0.0,0.0,0.0
19301,S,-22.7142,0.0,0.0,0.0
19302,S,-22.6945,0.0,0.0,0.0
19303,S,-22.6747,0.0,0.0,0.0
19304,S,-22.6550,0.0,0.0,0.0
19305,S,-22.6352,0.0,0.0,0.0
19306,S,-22.6155,0.0,0.0,0.0
19307,S,-22.5957,0.0,0.0,0.0
19308,S,-22.5760,0.0,0.0,0.0
19309,S,-22.5563,0.0,0.0,0.0
19310,S,-22.5365,0.0,0.0,0.0
19311,S,-22.5168,0.0,0.0,0.0
19312,S,-22.4970,0.0,0.0,0.0
19313,S,-22.4773,0.0,0.0,0.0
19314,S,-22.4575,0.0,0.0,0.0
19315,S,-22.4378,0.0,0.0,0.0
19316,S,-22.4180,0.0,0.0,0.0
19317,S,-22.3983,0.0,0.0,0.0
19318,S,-22.3786,0.0,0.0,0.0
19319,S,-22.3588,0.0,0.0,0.0
19320,S,-22.3391,0.0,0.0,0.0
19321,S,-22.3193,0.0,0.0,0.0
19322,S,-22.2996,0.0,0.0,0.0
19323,S,-22.2798,0.0,0.0,0.0
19324,S,-22.2601,0.0,0.0,0.0
19325,S,-22.2404,0.0,0.0,0.0
19326,S,-22.2206,0.0,0.0,0.0
19327,S,-22.2009,0.0,0.0,0.0
19328,S,-22.1811,0.0,0.0,0.0
19329,S,-22.1614,0.0,0.0,0.0
19330,S,-22.1416,0.0,0.0,0.0
19331,S,-22.1219,0.0,0.0,0.0
19332,S,-22.1021,0.0,0.0,0.0
19333,S,-22.0824,0.0,0.0,0.0
19334,S,-22.0627,0.0,0.0,0.0
19335,S,-22.0429,0.0,0.0,0.0
19336,S,-22.0232,0.0,0.0,0.0
19337,S,-22.0034,0.0,0.0,0.0
19338,S,-21.9837,0.0,0.0,0.0
19339,S,-21.9639,0.0,0.0,0.0
19340,S,-21.9442,0.0,0.0,0.0
19341,S,-21.9245,0.0,0.0,0.0
19342,S,-21.9047,0.0,0.0,0.0
19343,S,-21.8850,0.0,0.0,0.0
19344,S,-21.8652,0.0,0.0,0.0
19345,S,-21.8455,0.0,0.0,0.0
19346,S,-21.8257,0.0,0.0,0.0
19347,S,-21.8060,0.0,0.0,0.0
19348,S,-21.7862,0.0,0.0,0.0
19349,S,-21.7665,0.0,0.0,0.0
19350,S,-21.7468,0.0,0.0,0.0
19351,S,-21.7270,0.0,0.0,0.0
19352,S,-21.7073,0.0,0.0,0.0
19353,S,-21.6875,0.0,0.0,0.0
19354,S,-21.6678,0.0,0.0,0.0
19355,S,-21.6480,0.0,0.0,0.0
19356,S,-21.6283,0.0,0.0,0.0
19357,S,-21.6085,0.0,0.0,0.0
19358,S,-21.5888,0.0,0.0,0.0
19359,S,-21.5691,0.0,0.0,0.0
19360,S,-21.5493,0.0,0.0,0.0
19361,S,-21.5296,0.0,0.0,0.0
19362,S,-21.5098,0.0,0.0,0.0
19363,S,-21.4901,0.0,0.0,0.0
19364,S,-21.4703,0.0,0.0,0.0
19365,S,-21.4506,0.0,0.0,0.0
19366,S,-21.4309,0.0,0.0,0.0
19367,S,-21.4111,0.0,0.0,0.0
19368,S,-21.3914,0.0,0.0,0.0
19369,S,-21.3716,0.0,0.0,0.0
19370,S,-21.3519,0.0,0.0,0.0
19371,S,-21.3321,0.0,0.0,0.0
19372,S,-21.3124,0.0,0.0,0.0
19373,S,-21.2926,0.0,0.0,0.0
19374,S,-21.2729,0.0,0.0,0.0
19375,S,-21.2532,0.0,0.0,0.0
19376,S,-21.2334,0.0,0.0,0.0
19377,S,-21.2137,0.0,0.0,0.0
19378,S,-21.1939,0.0,0.0,0.0
19379,S,-21.1742,0.0,0.0,0.0
19380,S,-21.1544,0.0,0.0,0.0
19381,S,-21.1347,0.0,0.0,0.0
19382,S,-21.1150,0.0,0.0,0.0
19383,S,-21.0952,0.0,0.0,0.0
19384,S,-21.0755,0.0,0.0,0.0
19385,S,-21.0557,0.0,0.0,0.0
19386,S,-21.0360,0.0,0.0,0.0
19387,S,-21.0162,0.0,0.0,0.0
19388,S,-20.9965,0.0,0.0,0.0
19389,S,-20.9767,0.0,0.0,0.0
19390,S,-20.9570,0.0,0.0,0.0
19391,S,-20.9373,0.0,0.0,0.0
19392,S,-20.9175,0.0,0.0,0.0
19393,S,-20.8978,0.0,0.0,0.0
19394,S,-20.8780,0.0,0.0,0.0
19395,S,-20.8583,0.0,0.0,0.0
19396,S,-20.8385,0.0,0.0,0.0
19397,S,-20.8188,0.0,0.0,0.0
19398,S,-20.7990,0.0,0.0,0.0
19399,S,-20.7793,0.0,0.0,0.0
19400,S,-20.7596,0.0,0.0,0.0
19401,S,-20.7398,0.0,0.0,0.0
19402,S,-20.7201,0.0,0.0,0.0
19403,S,-20.7003,0.0,0.0,0.0
19404,S,-20.6806,0.0,0.0,0.0
19405,S,-20.6608,0.0,0.0,0.0
19406,S,-20.6411,0.0,0.0,0.0
19407,S,-20.6214,0.0,0.0,0.0
19408,S,-20.6016,0.0,0.0,0.0
19409,S,-20.5819,0.0,0.0,0.0
19410,S,-20.5621,0.0,0.0,0.0
19411,S,-20.5424,0.0,0.0,0.0
19412,S,-20.5226,0.0,0.0,0.0
19413,S,-20.5029,0.0,0.0,0.0
19414,S,-20.4831,0.0,0.0,0.0
19415,S,-20.4634,0.0,0.0,0.0
19416,S,-20.4437,0.0,0.0,0.0
19417,S,-20.4239,0.0,0.0,0.0
19418,S,-20.4042,0.0,0.0,0.0
19419,S,-20.3844,0.0,0.0,0.0
19420,S,-20.3647,0.0,0.0,0.0
19421,S,-20.3449,0.0,0.0,0.0
19422,S,-20.3252,0.0,0.0,0.0
19423,S,-20.3055,0.0,0.0,0.0
19424,S,-20.2857,0.0,0.0,0.0
19425,S,-20.2660,0.0,0.0,0.0
19426,S,-20.2462,0.0,0.0,0.0
19427,S,-20.2265,0.0,0.0,0.0
19428,S,-20.2067,0.0,0.0,0.0
19429,S,-20.1870,0.0,0.0,0.0
19430,S,-20.1672,0.0,0.0,0.0
19431,S,-20.1475,0.0,0.0,0.0
19432,S,-20.1278,0.0,0.0,0.0
19433,S,-20.1080,0.0,0.0,0.0
19434,S,-20.0883,0.0,0.0,0.0
19435,S,-20.0685,0.0,0.0,0.0
19436,S,-20.0488,0.0,0.0,0.0
19437,S,-20.0290,0.0,0.0,0.0
19438,S,-20.0093,0.0,0.0,0.0
19439,S,-19.9895,0.0,0.0,0.0
19440,S,-19.9698,0.0,0.0,0.0
19441,S,-19.9501,0.0,0.0,0.0
19442,S,-19.9303,0.0,0.0,0.0
19443,S,-19.9106,0.0,0.0,0.0
19444,S,-19.8908,0.0,0.0,0.0
19445,S,-19.8711,0.0,0.0,0.0
19446,S,-19.8513,0.0,0.0,0.0
19447,S,-19.8316,0.0,0.0,0.0
19448,S,-19.8119,0.0,0.0,0.0
19449,S,-19.7921,0.0,0.0,0.0
19450,S,-19.7724,0.0,0.0,0.0
19451,S,-19.7526,0.0,0.0,0.0
19452,S,-19.7329,0.0,0.0,0.0
19453,S,-19.7131,0.0,0.0,0.0
19454,S,-19.6934,0.0,0.0,0.0
19455,S,-19.6736,0.0,0.0,0.0
19456,S,-19.6539,0.0,0.0,0.0
19457,S,-19.6342,0.0,0.0,0.0
19458,S,-19.6144,0.0,0.0,0.0
19459,S,-19.5947,0.0,0.0,0.0
19460,S,-19.5749,0.0,0.0,0.0
19461,S,-19.5552,0.0,0.0,0.0
19462,S,-19.5354,0.0,0.0,0.0
19463,S,-19.5157,0.0,0.0,0.0
19464,S,-19.4959,0.0,0.0,0.0
19465,S,-19.4762,0.0,0.0,0.0
19466,S,-19.4565,0.0,0.0,0.0
19467,S,-19.4367,0.0,0.0,0.0
19468,S,-19.4170,0.0,0.0,0.0
19469,S,-19.3972,0.0,0.0,0.0
19470,S,-19.3775,0.0,0.0,0.0
19471,S,-19.3577,0.0,0.0,0.0
19472,S,-19.3380,0.0,0.0,0.0
19473,S,-19.3183,0.0,0.0,0.0
19474,S,-19.2985,0.0,0.0,0.0
19475,S,-19.2788,0.0,0.0,0.0
19476,S,-19.2590,0.0,0.0,0.0
19477,S,-19.2393,0.0,0.0,0.0
19478,S,-19.2195,0.0,0.0,0.0
19479,S,-19.1998,0.0,0.0,0.0
19480,S,-19.1800,0.0,0.0,0.0
19481,S,-19.1603,0.0,0.0,0.0
19482,S,-19.1406,0.0,0.0,0.0
19483,S,-19.1208,0.0,0.0,0.0
19484,S,-19.1011,0.0,0.0,0.0
19485,S,-19.0813,0.0,0.0,0.0
19486,S,-19.0616,0.0,0.0,0.0
19487,S,-19.0418,0.0,0.0,0.0
19488,S,-19.0221,0.0,0.0,0.0
19489,S,-19.0024,0.0,0.0,0.0
19490,S,-18.9826,0.0,0.0,0.0
19491,S,-18.9629,0.0,0.0,0.0
19492,S,-18.9431,0.0,0.0,0.0
19493,S,-18.9234,0.0,0.0,0.0
19494,S,-18.9036,0.0,0.0,0.0
19495,S,-18.8839,0.0,0.0,0.0
19496,S,-18.8641,0.0,0.0,0.0
19497,S,-18.8444,0.0,0.0,0.0
19498,S,-18.8247,0.0,0.0,0.0
19499,S,-18.8049,0.0,0.0,0.0
19500,S,-18.7852,0.0,0.0,0.0
19501,S,-18.7654,0.0,0.0,0.0
19502,S,-18.7457,0.0,0.0,0.0
19503,S,-18.7259,0.0,0.0,0.0
19504,S,-18.7062,0.0,0.0,0.0
19505,S,-18.6864,0.0,0.0,0.0
19506,S,-18.6667,0.0,0.0,0.0
19507,S,-18.6470,0.0,0.0,0.0
19508,S,-18.6272,0.0,0.0,0.0
19509,S,-18.6075,0.0,0.0,0.0
19510,S,-18.5877,0.0,0.0,0.0
19511,S,-18.5680,0.0,0.0,0.0
19512,S,-18.5482,0.0,0.0,0.0
19513,S,-18.5285,0.0,0.0,0.0
19514,S,-18.5088,0.0,0.0,0.0
19515,S,-18.4890,0.0,0.0,0.0
19516,S,-18.4693,0.0,0.0,0.0
19517,S,-18.4495,0.0,0.0,0.0
19518,S,-18.4298,0.0,0.0,0.0
19519,S,-18.4100,0.0,0.0,0.0
19520,S,-18.3903,0.0,0.0,0.0
19521,S,-18.3705,0.0,0.0,0.0
19522,S,-18.3508,0.0,0.0,0.0
19523,S,-18.3311,0.0,0.0,0.0
19524,S,-18.3113,0.0,0.0,0.0
19525,S,-18.2916,0.0,0.0,0.0
19526,S,-18.2718,0.0,0.0,0.0
19527,S,-18.2521,0.0,0.0,0.0
19528,S,-18.2323,0.0,0.0,0.0
19529,S,-18.2126,0.0,0.0,0.0
19530,S,-18.1929,0.0,0.0,0.0
19531,S,-18.1731,0.0,0.0,0.0
19532,S,-18.1534,0.0,0.0,0.0
19533,S,-18.1336,0.0,0.0,0.0
19534,S,-18.1139,0.0,0.0,0.0
19535,S,-18.0941,0.0,0.0,0.0
19536,S,-18.0744,0.0,0.0,0.0
19537,S,-18.0546,0.0,0.0,0.0
19538,S,-18.0349,0.0,0.0,0.0
19539,S,-18.0152,0.0,0.0,0.0
19540,S,-17.9954,0.0,0.0,0.0
19541,S,-17.9757,0.0,0.0,0.0
19542,S,-17.9559,0.0,0.0,0.0
19543,S,-17.9362,0.0,0.0,0.0
19544,S,-17.9164,0.0,0.0,0.0
19545,S,-17.8967,0.0,0.0,0.0
19546,S,-17.8769,0.0,0.0,0.0
19547,S,-17.8572,0.0,0.0,0.0
19548,S,-17.8375,0.0,0.0,0.0
19549,S,-17.8177,0.0,0.0,0.0
19550,S,-17.7980,0.0,0.0,0.0
19551,S,-17.7782,0.0,0.0,0.0
19552,S,-17.7585,0.0,0.0,0.0
19553,S,-17.7387,0.0,0.0,0.0
19554,S,-17.7190,0.0,0.0,0.0
19555,S,-17.6993,0.0,0.0,0.0
19556,S,-17.6795,0.0,0.0,0.0
19557,S,-17.6598,0.0,0.0,0.0
19558,S,-17.6400,0.0,0.0,0.0
19559,S,-17.6203,0.0,0.0,0.0
19560,S,-17.6005,0.0,0.0,0.0
19561,S,-17.5808,0.0,0.0,0.0
19562,S,-17.5610,0.0,0.0,0.0
19563,S,-17.5413,0.0,0.0,0.0
19564,S,-17.5216,0.0,0.0,0.0
19565,S,-17.5018,0.0,0.0,0.0
19566,S,-17.4821,0.0,0.0,0.0
19567,S,-17.4623,0.0,0.0,0.0
19568,S,-17.4426,0.0,0.0,0.0
19569,S,-17.4228,0.0,0.0,0.0
19570,S,-17.4031,0.0,0.0,0.0
19571,S,-17.3834,0.0,0.0,0.0
19572,S,-17.3636,0.0,0.0,0.0
19573,S,-17.3439,0.0,0.0,0.0
19574,S,-17.3241,0.0,0.0,0.0
19575,S,-17.3044,0.0,0.0,0.0
19576,S,-17.2846,0.0,0.0,0.0
19577,S,-17.2649,0.0,0.0,0.0
19578,S,-17.2451,0.0,0.0,0.0
19579,S,-17.2254,0.0,0.0,0.0
19580,S,-17.2057,0.0,0.0,0.0
19581,S,-17.1859,0.0,0.0,0.0
19582,S,-17.1662,0.0,0.0,0.0
19583,S,-17.1464,0.0,0.0,0.0
19584,S,-17.1267,0.0,0.0,0.0
19585,S,-17.1069,0.0,0.0,0.0
19586,S,-17.0872,0.0,0.0,0.0
19587,S,-17.0674,0.0,0.0,0.0
19588,S,-17.0477,0.0,0.0,0.0
19589,S,-17.0280,0.0,0.0,0.0
19590,S,-17.0082,0.0,0.0,0.0
19591,S,-16.9885,0.0,0.0,0.0
19592,S,-16.9687,0.0,0.0,0.0
19593,S,-16.9490,0.0,0.0,0.0
19594,S,-16.9292,0.0,0.0,0.0
19595,S,-16.9095,0.0,0.0,0.0
19596,S,-16.8898,0.0,0.0,0.0
19597,S,-16.8700,0.0,0.0,0.0
19598,S,-16.8503,0.0,0.0,0.0
19599,S,-16.8305,0.0,0.0,0.0
19600,S,-16.8108,0.0,0.0,0.0
19601,S,-16.7910,0.0,0.0,0.0
19602,S,-16.7713,0.0,0.0,0.0
19603,S,-16.7515,0.0,0.0,0.0
19604,S,-16.7318,0.0,0.0,0.0
19605,S,-16.7121,0.0,0.0,0.0
19606,S,-16.6923,0.0,0.0,0.0
19607,S,-16.6726,0.0,0.0,0.0
19608,S,-16.6528,0.0,0.0,0.0
19609,S,-16.6331,0.0,0.0,0.0
19610,S,-16.6133,0.0,0.0,0.0
19611,S,-16.5936,0.0,0.0,0.0
19612,S,-16.5739,0.0,0.0,0.0
19613,S,-16.5541,0.0,0.0,0.0
19614,S,-16.5344,0.0,0.0,0.0
19615,S,-16.5146,0.0,0.0,0.0
19616,S,-16.4949,0.0,0.0,0.0
19617,S,-16.4751,0.0,0.0,0.0
19618,S,-16.4554,0.0,0.0,0.0
19619,S,-16.4356,0.0,0.0,0.0
19620,S,-16.4159,0.0,0.0,0.0
19621,S,-16.3962,0.0,0.0,0.0
19622,S,-16.3764,0.0,0.0,0.0
19623,S,-16.3567,0.0,0.0,0.0
19624,S,-16.3369,0.0,0.0,0.0
19625,S,-16.3172,0.0,0.0,0.0
19626,S,-16.2974,0.0,0.0,0.0
19627,S,-16.2777,0.0,0.0,0.0
19628,S,-16.2579,0.0,0.0,0.0
19629,S,-16.2382,0.0,0.0,0.0
19630,S,-16.2185,0.0,0.0,0.0
19631,S,-16.1987,0.0,0.0,0.0
19632,S,-16.1790,0.0,0.0,0.0
19633,S,-16.1592,0.0,0.0,0.0
19634,S,-16.1395,0.0,0.0,0.0
19635,S,-16.1197,0.0,0.0,0.0
19636,S,-16.1000,0.0,0.0,0.0
19637,S,-16.0803,0.0,0.0,0.0
19638,S,-16.0605,0.0,0.0,0.0
19639,S,-16.0408,0.0,0.0,0.0
19640,S,-16.0210,0.0,0.0,0.0
19641,S,-16.0013,0.0,0.0,0.0
19642,S,-15.9815,0.0,0.0,0.0
19643,S,-15.9618,0.0,0.0,0.0
19644,S,-15.9420,0.0,0.0,0.0
19645,S,-15.9223,0.0,0.0,0.0
19646,S,-15.9026,0.0,0.0,0.0
19647,S,-15.8828,0.0,0.0,0.0
19648,S,-15.8631,0.0,0.0,0.0
19649,S,-15.8433,0.0,0.0,0.0
19650,S,-15.8236,0.0,0.0,0.0
19651,S,-15.8038,0.0,0.0,0.0
19652,S,-15.7841,0.0,0.0,0.0
19653,S,-15.7644,0.0,0.0,0.0
19654,S,-15.7446,0.0,0.0,0.0
19655,S,-15.7249,0.0,0.0,0.0
19656,S,-15.7051,0.0,0.0,0.0
19657,S,-15.6854,0.0,0.0,0.0
19658,S,-15.6656,0.0,0.0,0.0
19659,S,-15.6459,0.0,0.0,0.0
19660,S,-15.6261,0.0,0.0,0.0
19661,S,-15.6064,0.0,0.0,0.0
19662,S,-15.5867,0.0,0.0,0.0
19663,S,-15.5669,0.0,0.0,0.0
19664,S,-15.5472,0.0,0.0,0.0
19665,S,-15.5274,0.0,0.0,0.0
19666,S,-15.5077,0.0,0.0,0.0
19667,S,-15.4879,0.0,0.0,0.0
19668,S,-15.4682,0.0,0.0,0.0
19669,S,-15.4484,0.0,0.0,0.0
19670,S,-15.4287,0.0,0.0,0.0
19671,S,-15.4090,0.0,0.0,0.0
19672,S,-15.3892,0.0,0.0,0.0
19673,S,-15.3695,0.0,0.0,0.0
19674,S,-15.3497,0.0,0.0,0.0
19675,S,-15.3300,0.0,0.0,0.0
19676,S,-15.3102,0.0,0.0,0.0
19677,S,-15.2905,0.0,0.0,0.0
19678,S,-15.2708,0.0,0.0,0.0
19679,S,-15.2510,0.0,0.0,0.0
19680,S,-15.2313,0.0,0.0,0.0
19681,S,-15.2115,0.0,0.0,0.0
19682,S,-15.1918,0.0,0.0,0.0
19683,S,-15.1720,0.0,0.0,0.0
19684,S,-15.1523,0.0,0.0,0.0
19685,S,-15.1325,0.0,0.0,0.0
19686,S,-15.1128,0.0,0.0,0.0
19687,S,-15.0931,0.0,0.0,0.0
19688,S,-15.0733,0.0,0.0,0.0
19689,S,-15.0536,0.0,0.0,0.0
19690,S,-15.0338,0.0,0.0,0.0
19691,S,-15.0141,0.0,0.0,0.0
19692,S,-14.9943,0.0,0.0,0.0
19693,S,-14.9746,0.0,0.0,0.0
19694,S,-14.9548,0.0,0.0,0.0
19695,S,-14.9351,0.0,0.0,0.0
19696,S,-14.9154,0.0,0.0,0.0
19697,S,-14.8956,0.0,0.0,0.0
19698,S,-14.8759,0.0,0.0,0.0
19699,S,-14.8561,0.0,0.0,0.0
19700,S,-14.8364,0.0,0.0,0.0
19701,S,-14.8166,0.0,0.0,0.0
19702,S,-14.7969,0.0,0.0,0.0
19703,S,-14.7772,0.0,0.0,0.0
19704,S,-14.7574,0.0,0.0,0.0
19705,S,-14.7377,0.0,0.0,0.0
19706,S,-14.7179,0.0,0.0,0.0
19707,S,-14.6982,0.0,0.0,0.0
19708,S,-14.6784,0.0,0.0,0.0
19709,S,-14.6587,0.0,0.0,0.0
19710,S,-14.6389,0.0,0.0,0.0
19711,S,-14.6192,0.0,0.0,0.0
19712,S,-14.5995,0.0,0.0,0.0
19713,S,-14.5797,0.0,0.0,0.0
19714,S,-14.5600,0.0,0.0,0.0
19715,S,-14.5402,0.0,0.0,0.0
19716,S,-14.5205,0.0,0.0,0.0
19717,S,-14.5007,0.0,0.0,0.0
19718,S,-14.4810,0.0,0.0,0.0
19719,S,-14.4613,0.0,0.0,0.0
19720,S,-14.4415,0.0,0.0,0.0
19721,S,-14.4218,0.0,0.0,0.0
19722,S,-14.4020,0.0,0.0,0.0
19723,S,-14.3823,0.0,0.0,0.0
19724,S,-14.3625,0.0,0.0,0.0
19725,S,-14.3428,0.0,0.0,0.0
19726,S,-14.3230,0.0,0.0,0.0
19727,S,-14.3033,0.0,0.0,0.0
19728,S,-14.2836,0.0,0.0,0.0
19729,S,-14.2638,0.0,0.0,0.0
19730,S,-14.2441,0.0,0.0,0.0
19731,S,-14.2243,0.0,0.0,0.0
19732,S,-14.2046,0.0,0.0,0.0
19733,S,-14.1848,0.0,0.0,0.0
19734,S,-14.1651,0.0,0.0,0.0
19735,S,-14.1453,0.0,0.0,0.0
19736,S,-14.1256,0.0,0.0,0.0
19737,S,-14.1059,0.0,0.0,0.0
19738,S,-14.0861,0.0,0.0,0.0
19739,S,-14.0664,0.0,0.0,0.0
19740,S,-14.0466,0.0,0.0,0.0
19741,S,-14.0269,0.0,0.0,0.0
19742,S,-14.0071,0.0,0.0,0.0
19743,S,-13.9874,0.0,0.0,0.0
19744,S,-13.9677,0.0,0.0,0.0
19745,S,-13.9479,0.0,0.0,0.0
19746,S,-13.9282,0.0,0.0,0.0
19747,S,-13.9084,0.0,0.0,0.0
19748,S,-13.8887,0.0,0.0,0.0
19749,S,-13.8689,0.0,0.0,0.0
19750,S,-13.8492,0.0,0.0,0.0
19751,S,-13.8294,0.0,0.0,0.0
19752,S,-13.8097,0.0,0.0,0.0
19753,S,-13.7900,0.0,0.0,0.0
19754,S,-13.7702,0.0,0.0,0.0
19755,S,-13.7505,0.0,0.0,0.0
19756,S,-13.7307,0.0,0.0,0.0
19757,S,-13.7110,0.0,0.0,0.0
19758,S,-13.6912,0.0,0.0,0.0
19759,S,-13.6715,0.0,0.0,0.0
19760,S,-13.6518,0.0,0.0,0.0
19761,S,-13.6320,0.0,0.0,0.0
19762,S,-13.6123,0.0,0.0,0.0
19763,S,-13.5925,0.0,0.0,0.0
19764,S,-13.5728,0.0,0.0,0.0
19765,S,-13.5530,0.0,0.0,0.0
19766,S,-13.5333,0.0,0.0,0.0
19767,S,-13.5135,0.0,0.0,0.0
19768,S,-13.4938,0.0,0.0,0.0
19769,S,-13.4741,0.0,0.0,0.0
19770,S,-13.4543,0.0,0.0,0.0
19771,S,-13.4346,0.0,0.0,0.0
19772,S,-13.4148,0.0,0.0,0.0
19773,S,-13.3951,0.0,0.0,0.0
19774,S,-13.3753,0.0,0.0,0.0
19775,S,-13.3556,0.0,0.0,0.0
19776,S,-13.3358,0.0,0.0,0.0
19777,S,-13.3161,0.0,0.0,0.0
19778,S,-13.2964,0.0,0.0,0.0
19779,S,-13.2766,0.0,0.0,0.0
19780,S,-13.2569,0.0,0.0,0.0
19781,S,-13.2371,0.0,0.0,0.0
19782,S,-13.2174,0.0,0.0,0.0
19783,S,-13.1976,0.0,0.0,0.0
19784,S,-13.1779,0.0,0.0,0.0
19785,S,-13.1582,0.0,0.0,0.0
19786,S,-13.1384,0.0,0.0,0.0
19787,S,-13.1187,0.0,0.0,0.0
19788,S,-13.0989,0.0,0.0,0.0
19789,S,-13.0792,0.0,0.0,0.0
19790,S,-13.0594,0.0,0.0,0.0
19791,S,-13.0397,0.0,0.0,0.0
19792,S,-13.0199,0.0,0.0,0.0
19793,S,-13.0002,0.0,0.0,0.0
19794,S,-12.9805,0.0,0.0,0.0
19795,S,-12.9607,0.0,0.0,0.0
19796,S,-12.9410,0.0,0.0,0.0
19797,S,-12.9212,0.0,0.0,0.0
19798,S,-12.9015,0.0,0.0,0.0
19799,S,-12.8817,0.0,0.0,0.0
19800,S,-12.8620,0.0,0.0,0.0
19801,S,-12.8423,0.0,0.0,0.0
19802,S,-12.8225,0.0,0.0,0.0
19803,S,-12.8028,0.0,0.0,0.0
19804,S,-12.7830,0.0,0.0,0.0
19805,S,-12.7633,0.0,0.0,0.0
19806,S,-12.7435,0.0,0.0,0.0
19807,S,-12.7238,0.0,0.0,0.0
19808,S,-12.7040,0.0,0.0,0.0
19809,S,-12.6843,0.0,0.0,0.0
19810,S,-12.6646,0.0,0.0,0.0
19811,S,-12.6448,0.0,0.0,0.0
19812,S,-12.6251,0.0,0.0,0.0
19813,S,-12.6053,0.0,0.0,0.0
19814,S,-12.5856,0.0,0.0,0.0
19815,S,-12.5658,0.0,0.0,0.0
19816,S,-12.5461,0.0,0.0,0.0
19817,S,-12.5263,0.0,0.0,0.0
19818,S,-12.5066,0.0,0.0,0.0
19819,S,-12.4869,0.0,0.0,0.0
19820,S,-12.4671,0.0,0.0,0.0
19821,S,-12.4474,0.0,0.0,0.0
19822,S,-12.4276,0.0,0.0,0.0
19823,S,-12.4079,0.0,0.0,0.0
19824,S,-12.3881,0.0,0.0,0.0
19825,S,-12.3684,0.0,0.0,0.0
19826,S,-12.3487,0.0,0.0,0.0
