index,ion_index,energy,s,p,d
6218,Zr,-12.3289,0.0,0.0,0.0
3218,S,-12.3289,0.0,0.0,0.0
217,Ba,-12.3092,0.0,0.0,0.0
6217,Zr,-12.3092,0.0,0.0,0.0
3217,S,-12.3092,0.0,0.0,0.0
216,Ba,-12.2894,0.0,0.0,0.0
6216,Zr,-12.2894,0.0,0.0,0.0
3216,S,-12.2894,0.0,0.0,0.0
3215,S,-12.2697,0.0,0.0,0.0
215,Ba,-12.2697,0.0,0.0,0.0
6215,Zr,-12.2697,0.0,0.0,0.0
214,Ba,-12.2499,0.0,0.0,0.0
6214,Zr,-12.2499,0.0,0.0,0.0
3214,S,-12.2499,0.0,0.0,0.0
213,Ba,-12.2302,0.0,0.0,0.0
6213,Zr,-12.2302,0.0,0.0,0.0
3213,S,-12.2302,0.0,0.0,0.0
212,Ba,-12.2104,0.0,0.0,0.0
6212,Zr,-12.2104,0.0,0.0,0.0
3212,S,-12.2104,0.0,0.0,0.0
211,Ba,-12.1907,0.0,0.0,0.0
6211,Zr,-12.1907,0.0,0.0,0.0
3211,S,-12.1907,0.0,0.0,0.0
3210,S,-12.171,0.0,0.0,0.0
210,Ba,-12.171,0.0,0.0,0.0
6210,Zr,-12.171,0.0,0.0,0.0
209,Ba,-12.1512,0.0,0.0,0.0
6209,Zr,-12.1512,0.0,0.0,0.0
3209,S,-12.1512,0.0,0.0,0.0
3208,S,-12.1315,0.0,0.0,0.0
6208,Zr,-12.1315,0.0,0.0,0.0
208,Ba,-12.1315,0.0,0.0,0.0
3207,S,-12.1117,0.0,0.0,0.0
207,Ba,-12.1117,0.0,0.0,0.0
6207,Zr,-12.1117,0.0,0.0,0.0
206,Ba,-12.092,0.0,0.0,0.0
6206,Zr,-12.092,0.0,0.0,0.0
3206,S,-12.092,0.0,0.0,0.0
205,Ba,-12.0722,0.0,0.0,0.0
6205,Zr,-12.0722,0.0,0.0,0.0
3205,S,-12.0722,0.0,0.0,0.0
6204,Zr,-12.0525,0.0,0.0,0.0
3204,S,-12.0525,0.0,0.0,0.0
204,Ba,-12.0525,0.0,0.0,0.0
203,Ba,-12.0328,0.0,0.0,0.0
3203,S,-12.0328,0.0,0.0,0.0
6203,Zr,-12.0328,0.0,0.0,0.0
6202,Zr,-12.013,0.0,0.0,0.0
202,Ba,-12.013,0.0,0.0,0.0
3202,S,-12.013,0.0,0.0,0.0
201,Ba,-11.9933,0.0,0.0,0.0
3201,S,-11.9933,0.0,0.0,0.0
6201,Zr,-11.9933,0.0,0.0,0.0
6200,Zr,-11.9735,0.0,0.0,0.0
3200,S,-11.9735,0.0,0.0,0.0
200,Ba,-11.9735,0.0,0.0,0.0
3199,S,-11.9538,0.0,0.0,0.0
199,Ba,-11.9538,0.0,0.0,0.0
6199,Zr,-11.9538,0.0,0.0,0.0
3198,S,-11.934,0.0,0.0,0.0
6198,Zr,-11.934,0.0,0.0,0.0
198,Ba,-11.934,0.0,0.0,0.0
3197,S,-11.9143,0.0,0.0,0.0
6197,Zr,-11.9143,0.0,0.0,0.0
197,Ba,-11.9143,0.0,0.0,0.0
6196,Zr,-11.8945,0.0,0.0,0.0
196,Ba,-11.8945,0.0,0.0,0.0
3196,S,-11.8945,0.0,0.0,0.0
3195,S,-11.8748,0.0,0.0,0.0
195,Ba,-11.8748,0.0,0.0,0.0
6195,Zr,-11.8748,0.0,0.0,0.0
3194,S,-11.8551,0.0,0.0,0.0
6194,Zr,-11.8551,0.0,0.0,0.0
194,Ba,-11.8551,0.0,0.0,0.0
3193,S,-11.8353,0.0,0.0,0.0
6193,Zr,-11.8353,0.0,0.0,0.0
193,Ba,-11.8353,0.0,0.0,0.0
6192,Zr,-11.8156,0.0,0.0,0.0
3192,S,-11.8156,0.0,0.0,0.0
192,Ba,-11.8156,0.0,0.0,0.0
191,Ba,-11.7958,0.0,0.0,0.0
6191,Zr,-11.7958,0.0,0.0,0.0
3191,S,-11.7958,0.0,0.0,0.0
6190,Zr,-11.7761,0.0,0.0,0.0
190,Ba,-11.7761,0.0,0.0,0.0
3190,S,-11.7761,0.0,0.0,0.0
189,Ba,-11.7563,0.0,0.0,0.0
6189,Zr,-11.7563,0.0,0.0,0.0
3189,S,-11.7563,0.0,0.0,0.0
188,Ba,-11.7366,0.0,0.0,0.0
6188,Zr,-11.7366,0.0,0.0,0.0
3188,S,-11.7366,0.0,0.0,0.0
3187,S,-11.7168,0.0,0.0,0.0
6187,Zr,-11.7168,0.0,0.0,0.0
187,Ba,-11.7168,0.0,0.0,0.0
3186,S,-11.6971,0.0,0.0,0.0
6186,Zr,-11.6971,0.0,0.0,0.0
186,Ba,-11.6971,0.0,0.0,0.0
185,Ba,-11.6774,0.0,0.0,0.0
3185,S,-11.6774,0.0,0.0,0.0
6185,Zr,-11.6774,0.0,0.0,0.0
3184,S,-11.6576,0.0,0.0,0.0
6184,Zr,-11.6576,0.0,0.0,0.0
184,Ba,-11.6576,0.0,0.0,0.0
3183,S,-11.6379,0.0,0.0,0.0
6183,Zr,-11.6379,0.0,0.0,0.0
183,Ba,-11.6379,0.0,0.0,0.0
3182,S,-11.6181,0.0,0.0,0.0
182,Ba,-11.6181,0.0,0.0,0.0
6182,Zr,-11.6181,0.0,0.0,0.0
181,Ba,-11.5984,0.0,0.0,0.0
3181,S,-11.5984,0.0,0.0,0.0
6181,Zr,-11.5984,0.0,0.0,0.0
180,Ba,-11.5786,0.0,0.0,0.0
3180,S,-11.5786,0.0,0.0,0.0
6180,Zr,-11.5786,0.0,0.0,0.0
3179,S,-11.5589,0.0,0.0,0.0
6179,Zr,-11.5589,0.0,0.0,0.0
179,Ba,-11.5589,0.0,0.0,0.0
6178,Zr,-11.5392,0.0,0.0,0.0
3178,S,-11.5392,0.0,0.0,0.0
178,Ba,-11.5392,0.0,0.0,0.0
177,Ba,-11.5194,0.0,0.0,0.0
6177,Zr,-11.5194,0.0,0.0,0.0
3177,S,-11.5194,0.0,0.0,0.0
6176,Zr,-11.4997,0.0,0.0,0.0
3176,S,-11.4997,0.0,0.0,0.0
176,Ba,-11.4997,0.0,0.0,0.0
6175,Zr,-11.4799,0.0,0.0,0.0
175,Ba,-11.4799,0.0,0.0,0.0
3175,S,-11.4799,0.0,0.0,0.0
3174,S,-11.4602,0.0,0.0,0.0
6174,Zr,-11.4602,0.0,0.0,0.0
174,Ba,-11.4602,0.0,0.0,0.0
3173,S,-11.4404,0.0,0.0,0.0
6173,Zr,-11.4404,0.0,0.0,0.0
173,Ba,-11.4404,0.0,0.0,0.0
3172,S,-11.4207,0.0,0.0,0.0
6172,Zr,-11.4207,0.0,0.0,0.0
172,Ba,-11.4207,0.0,0.0,0.0
3171,S,-11.4009,0.0,0.0,0.0
6171,Zr,-11.4009,0.0,0.0,0.0
171,Ba,-11.4009,0.0,0.0,0.0
6170,Zr,-11.3812,0.0,0.0,0.0
170,Ba,-11.3812,0.0,0.0,0.0
3170,S,-11.3812,0.0,0.0,0.0
169,Ba,-11.3615,0.0,0.0,0.0
3169,S,-11.3615,0.0,0.0,0.0
6169,Zr,-11.3615,0.0,0.0,0.0
168,Ba,-11.3417,0.0,0.0,0.0
3168,S,-11.3417,0.0,0.0,0.0
6168,Zr,-11.3417,0.0,0.0,0.0
6167,Zr,-11.322,0.0,0.0,0.0
167,Ba,-11.322,0.0,0.0,0.0
3167,S,-11.322,0.0,0.0,0.0
3166,S,-11.3022,0.0,0.0,0.0
6166,Zr,-11.3022,0.0,0.0,0.0
166,Ba,-11.3022,0.0,0.0,0.0
165,Ba,-11.2825,0.0,0.0,0.0
6165,Zr,-11.2825,0.0,0.0,0.0
3165,S,-11.2825,0.0,0.0,0.0
3164,S,-11.2627,0.0,0.0,0.0
164,Ba,-11.2627,0.0,0.0,0.0
6164,Zr,-11.2627,0.0,0.0,0.0
163,Ba,-11.243,0.0,0.0,0.0
3163,S,-11.243,0.0,0.0,0.0
6163,Zr,-11.243,0.0,0.0,0.0
3162,S,-11.2233,0.0,0.0,0.0
6162,Zr,-11.2233,0.0,0.0,0.0
162,Ba,-11.2233,0.0,0.0,0.0
161,Ba,-11.2035,0.0,0.0,0.0
3161,S,-11.2035,0.0,0.0,0.0
6161,Zr,-11.2035,0.0,0.0,0.0
6160,Zr,-11.1838,0.0,0.0,0.0
160,Ba,-11.1838,0.0,0.0,0.0
3160,S,-11.1838,0.0,0.0,0.0
6159,Zr,-11.164,0.0,0.0,0.0
159,Ba,-11.164,0.0,0.0,0.0
3159,S,-11.164,0.0,0.0,0.0
158,Ba,-11.1443,0.0,0.0,0.0
3158,S,-11.1443,0.0,0.0,0.0
6158,Zr,-11.1443,0.0,0.0,0.0
6157,Zr,-11.1245,0.0,0.0,0.0
3157,S,-11.1245,0.0,0.0,0.0
157,Ba,-11.1245,0.0,0.0,0.0
6156,Zr,-11.1048,0.0,0.0,0.0
3156,S,-11.1048,0.0,0.0,0.0
156,Ba,-11.1048,0.0,0.0,0.0
155,Ba,-11.085,0.0,0.0,0.0
3155,S,-11.085,0.0,0.0,0.0
6155,Zr,-11.085,0.0,0.0,0.0
3154,S,-11.0653,0.0,0.0,0.0
154,Ba,-11.0653,0.0,0.0,0.0
6154,Zr,-11.0653,0.0,0.0,0.0
153,Ba,-11.0456,0.0,0.0,0.0
6153,Zr,-11.0456,0.0,0.0,0.0
3153,S,-11.0456,0.0,0.0,0.0
3152,S,-11.0258,0.0,0.0,0.0
6152,Zr,-11.0258,0.0,0.0,0.0
152,Ba,-11.0258,0.0,0.0,0.0
3151,S,-11.0061,0.0,0.0,0.0
6151,Zr,-11.0061,0.0,0.0,0.0
151,Ba,-11.0061,0.0,0.0,0.0
6150,Zr,-10.9863,0.0,0.0,0.0
3150,S,-10.9863,0.0,0.0,0.0
150,Ba,-10.9863,0.0,0.0,0.0
3149,S,-10.9666,0.0,0.0,0.0
149,Ba,-10.9666,0.0,0.0,0.0
6149,Zr,-10.9666,0.0,0.0,0.0
148,Ba,-10.9468,0.0,0.0,0.0
3148,S,-10.9468,0.0,0.0,0.0
6148,Zr,-10.9468,0.0,0.0,0.0
6147,Zr,-10.9271,0.0,0.0,0.0
147,Ba,-10.9271,0.0,0.0,0.0
3147,S,-10.9271,0.0,0.0,0.0
146,Ba,-10.9073,0.0,0.0,0.0
6146,Zr,-10.9073,0.0,0.0,0.0
3146,S,-10.9073,0.0,0.0,0.0
3145,S,-10.8876,0.0,0.0,0.0
145,Ba,-10.8876,0.0,0.0,0.0
6145,Zr,-10.8876,0.0,0.0,0.0
144,Ba,-10.8679,0.0,0.0,0.0
6144,Zr,-10.8679,0.0,0.0,0.0
3144,S,-10.8679,0.0,0.0,0.0
143,Ba,-10.8481,0.0,0.0,0.0
3143,S,-10.8481,0.0,0.0,0.0
6143,Zr,-10.8481,0.0,0.0,0.0
142,Ba,-10.8284,0.0,0.0,0.0
3142,S,-10.8284,0.0,0.0,0.0
6142,Zr,-10.8284,0.0,0.0,0.0
141,Ba,-10.8086,0.0,0.0,0.0
3141,S,-10.8086,0.0,0.0,0.0
6141,Zr,-10.8086,0.0,0.0,0.0
3140,S,-10.7889,0.0,0.0,0.0
140,Ba,-10.7889,0.0,0.0,0.0
6140,Zr,-10.7889,0.0,0.0,0.0
6139,Zr,-10.7691,0.0,0.0,0.0
3139,S,-10.7691,0.0,0.0,0.0
139,Ba,-10.7691,0.0,0.0,0.0
6138,Zr,-10.7494,0.0,0.0,0.0
3138,S,-10.7494,0.0,0.0,0.0
138,Ba,-10.7494,0.0,0.0,0.0
6137,Zr,-10.7297,0.0,0.0,0.0
137,Ba,-10.7297,0.0,0.0,0.0
3137,S,-10.7297,0.0,0.0,0.0
136,Ba,-10.7099,0.0,0.0,0.0
3136,S,-10.7099,0.0,0.0,0.0
6136,Zr,-10.7099,0.0,0.0,0.0
6135,Zr,-10.6902,0.0,0.0,0.0
3135,S,-10.6902,0.0,0.0,0.0
135,Ba,-10.6902,0.0,0.0,0.0
6134,Zr,-10.6704,0.0,0.0,0.0
3134,S,-10.6704,0.0,0.0,0.0
134,Ba,-10.6704,0.0,0.0,0.0
3133,S,-10.6507,0.0,0.0,0.0
6133,Zr,-10.6507,0.0,0.0,0.0
133,Ba,-10.6507,0.0,0.0,0.0
3132,S,-10.6309,0.0,0.0,0.0
6132,Zr,-10.6309,0.0,0.0,0.0
132,Ba,-10.6309,0.0,0.0,0.0
3131,S,-10.6112,0.0,0.0,0.0
6131,Zr,-10.6112,0.0,0.0,0.0
131,Ba,-10.6112,0.0,0.0,0.0
3130,S,-10.5914,0.0,0.0,0.0
6130,Zr,-10.5914,0.0,0.0,0.0
130,Ba,-10.5914,0.0,0.0,0.0
6129,Zr,-10.5717,0.0,0.0,0.0
3129,S,-10.5717,0.0,0.0,0.0
129,Ba,-10.5717,0.0,0.0,0.0
128,Ba,-10.552,0.0,0.0,0.0
6128,Zr,-10.552,0.0,0.0,0.0
3128,S,-10.552,0.0,0.0,0.0
3127,S,-10.5322,0.0,0.0,0.0
6127,Zr,-10.5322,0.0,0.0,0.0
127,Ba,-10.5322,0.0,0.0,0.0
3126,S,-10.5125,0.0,0.0,0.0
6126,Zr,-10.5125,0.0,0.0,0.0
126,Ba,-10.5125,0.0,0.0,0.0
3125,S,-10.4927,0.0,0.0,0.0
6125,Zr,-10.4927,0.0,0.0,0.0
125,Ba,-10.4927,0.0,0.0,0.0
124,Ba,-10.473,0.0,0.0,0.0
6124,Zr,-10.473,0.0,0.0,0.0
3124,S,-10.473,0.0,0.0,0.0
6123,Zr,-10.4532,0.0,0.0,0.0
123,Ba,-10.4532,0.0,0.0,0.0
3123,S,-10.4532,0.0,0.0,0.0
122,Ba,-10.4335,0.0,0.0,0.0
3122,S,-10.4335,0.0,0.0,0.0
6122,Zr,-10.4335,0.0,0.0,0.0
121,Ba,-10.4137,0.0,0.0,0.0
3121,S,-10.4137,0.0,0.0,0.0
6121,Zr,-10.4137,0.0,0.0,0.0
3120,S,-10.394,0.0,0.0,0.0
120,Ba,-10.394,0.0,0.0,0.0
6120,Zr,-10.394,0.0,0.0,0.0
119,Ba,-10.3743,0.0,0.0,0.0
6119,Zr,-10.3743,0.0,0.0,0.0
3119,S,-10.3743,0.0,0.0,0.0
3118,S,-10.3545,0.0,0.0,0.0
118,Ba,-10.3545,0.0,0.0,0.0
6118,Zr,-10.3545,0.0,0.0,0.0
3117,S,-10.3348,0.0,0.0,0.0
6117,Zr,-10.3348,0.0,0.0,0.0
117,Ba,-10.3348,0.0,0.0,0.0
3116,S,-10.315,0.0,0.0,0.0
6116,Zr,-10.315,0.0,0.0,0.0
116,Ba,-10.315,0.0,0.0,0.0
6115,Zr,-10.2953,0.0,0.0,0.0
115,Ba,-10.2953,0.0,0.0,0.0
3115,S,-10.2953,0.0,0.0,0.0
114,Ba,-10.2755,0.0,0.0,0.0
3114,S,-10.2755,0.0,0.0,0.0
6114,Zr,-10.2755,0.0,0.0,0.0
113,Ba,-10.2558,0.0,0.0,0.0
3113,S,-10.2558,0.0,0.0,0.0
6113,Zr,-10.2558,0.0,0.0,0.0
112,Ba,-10.2361,0.0,0.0,0.0
6112,Zr,-10.2361,0.0,0.0,0.0
3112,S,-10.2361,0.0,0.0,0.0
6111,Zr,-10.2163,0.0,0.0,0.0
111,Ba,-10.2163,0.0,0.0,0.0
3111,S,-10.2163,0.0,0.0,0.0
110,Ba,-10.1966,0.0,0.0,0.0
3110,S,-10.1966,0.0,0.0,0.0
6110,Zr,-10.1966,0.0,0.0,0.0
3109,S,-10.1768,0.0,0.0,0.0
6109,Zr,-10.1768,0.0,0.0,0.0
109,Ba,-10.1768,0.0,0.0,0.0
3108,S,-10.1571,0.0,0.0,0.0
6108,Zr,-10.1571,0.0,0.0,0.0
108,Ba,-10.1571,0.0,0.0,0.0
107,Ba,-10.1373,0.0,0.0,0.0
3107,S,-10.1373,0.0,0.0,0.0
6107,Zr,-10.1373,0.0,0.0,0.0
106,Ba,-10.1176,0.0,0.0,0.0
6106,Zr,-10.1176,0.0,0.0,0.0
3106,S,-10.1176,0.0,0.0,0.0
6105,Zr,-10.0978,0.0,0.0,0.0
3105,S,-10.0978,0.0,0.0,0.0
105,Ba,-10.0978,0.0,0.0,0.0
104,Ba,-10.0781,0.0,0.0,0.0
6104,Zr,-10.0781,0.0,0.0,0.0
3104,S,-10.0781,0.0,0.0,0.0
103,Ba,-10.0584,0.0,0.0,0.0
6103,Zr,-10.0584,0.0,0.0,0.0
3103,S,-10.0584,0.0,0.0,0.0
102,Ba,-10.0386,0.0,0.0,0.0
6102,Zr,-10.0386,0.0,0.0,0.0
3102,S,-10.0386,0.0,0.0,0.0
101,Ba,-10.0189,0.0,0.0,0.0
6101,Zr,-10.0189,0.0,0.0,0.0
3101,S,-10.0189,0.0,0.0,0.0
5439,S,-9.9991,0.0,0.0,0.0
2439,Ba,-9.9991,0.0,0.0,0.0
8439,Zr,-9.9991,0.0,0.0,0.0
5438,S,-9.9794,0.0,0.0,0.0
2438,Ba,-9.9794,0.0,0.0,0.0
8438,Zr,-9.9794,0.0,0.0,0.0
2437,Ba,-9.9596,0.0,0.0,0.0
8437,Zr,-9.9596,0.0,0.0,0.0
5437,S,-9.9596,0.0,0.0,0.0
5436,S,-9.9399,0.0,0.0,0.0
2436,Ba,-9.9399,0.0,0.0,0.0
8436,Zr,-9.9399,0.0,0.0,0.0
2435,Ba,-9.9202,0.0,0.0,0.0
8435,Zr,-9.9202,0.0,0.0,0.0
5435,S,-9.9202,0.0,0.0,0.0
2434,Ba,-9.9004,0.0056,0.8191999999999999,0.0004
5434,S,-9.9004,0.8610000000000002,0.0014000000000000002,0.0
8434,Zr,-9.9004,0.037,0.0034000000000000002,0.01
8433,Zr,-9.8807,0.0422,0.0048000000000000004,0.0112
2433,Ba,-9.8807,0.006,0.9787999999999999,0.0004
5433,S,-9.8807,0.9980000000000002,0.0028000000000000004,0.0
2432,Ba,-9.8609,0.0096,1.7348,0.0012000000000000001
5432,S,-9.8609,1.7119999999999997,0.006200000000000001,0.0
8432,Zr,-9.8609,0.07,0.0088,0.022600000000000002
5431,S,-9.8412,1.9180000000000001,0.0073999999999999995,0.0
8431,Zr,-9.8412,0.0774,0.0112,0.025
2431,Ba,-9.8412,0.0104,1.9816,0.0015999999999999999
8430,Zr,-9.8214,0.0846,0.013399999999999999,0.027
5430,S,-9.8214,2.1231999999999993,0.008199999999999999,0.0
2430,Ba,-9.8214,0.0112,2.2304,0.0024000000000000002
5429,S,-9.8017,2.1514,0.0098,0.0
2429,Ba,-9.8017,0.0096,2.4336,0.0028
8429,Zr,-9.8017,0.0812,0.0166,0.028
8428,Zr,-9.7819,0.0856,0.0188,0.030600000000000002
2428,Ba,-9.7819,0.01,2.6723999999999997,0.0031999999999999997
5428,S,-9.7819,2.3109999999999995,0.0102,0.0
8427,Zr,-9.7622,0.09,0.0208,0.0332
2427,Ba,-9.7622,0.01,2.9124,0.0036
5427,S,-9.7622,2.4693999999999994,0.0114,0.0
5426,S,-9.7425,2.6266000000000007,0.012799999999999999,0.0
8426,Zr,-9.7425,0.0942,0.023,0.0358
2426,Ba,-9.7425,0.01,3.1548,0.004
8425,Zr,-9.7227,0.1022,0.027399999999999997,0.041800000000000004
2425,Ba,-9.7227,0.01,3.6508000000000003,0.005200000000000001
5425,S,-9.7227,2.9480000000000004,0.015,0.0
5424,S,-9.703,2.8164,0.014599999999999998,0.0
2424,Ba,-9.703,0.0084,3.6292,0.0063999999999999994
8424,Zr,-9.703,0.0938,0.0288,0.0404
5423,S,-9.6832,2.7188000000000003,0.015200000000000002,0.0
2423,Ba,-9.6832,0.0076,3.5940000000000003,0.0063999999999999994
8423,Zr,-9.6832,0.088,0.029599999999999998,0.04
5422,S,-9.6635,2.7413999999999996,0.015000000000000001,0.0
8422,Zr,-9.6635,0.0876,0.0304,0.041
2422,Ba,-9.6635,0.0072,3.6592000000000002,0.0068
5421,S,-9.6437,2.7642000000000007,0.0154,0.0
8421,Zr,-9.6437,0.0872,0.031,0.041800000000000004
2421,Ba,-9.6437,0.0072,3.7248,0.0072
2420,Ba,-9.624,0.0068,3.7904,0.0072
8420,Zr,-9.624,0.0868,0.0316,0.042800000000000005
5420,S,-9.624,2.7872,0.0154,0.0
2419,Ba,-9.6042,0.0048,3.4008000000000003,0.0068
8419,Zr,-9.6042,0.0688,0.031599999999999996,0.0334
5419,S,-9.6042,2.3542000000000005,0.0132,0.0
2418,Ba,-9.5845,0.0044,3.2384,0.0063999999999999994
8418,Zr,-9.5845,0.0618,0.0316,0.0298
5418,S,-9.5845,2.1812,0.0126,0.0
2417,Ba,-9.5648,0.0036,3.0928,0.0063999999999999994
8417,Zr,-9.5648,0.056,0.031799999999999995,0.0268
5417,S,-9.5648,2.0340000000000003,0.0124,0.0
8416,Zr,-9.545,0.044,0.0314,0.0208
5416,S,-9.545,1.7260000000000002,0.011000000000000001,0.0
2416,Ba,-9.545,0.0032,2.7792000000000003,0.0056
5415,S,-9.5253,1.6186000000000003,0.0104,0.0
8415,Zr,-9.5253,0.04,0.031,0.0188
2415,Ba,-9.5253,0.0028,2.6604,0.0056
8414,Zr,-9.5055,0.0362,0.0304,0.0168
2414,Ba,-9.5055,0.0024,2.5408,0.0052
5414,S,-9.5055,1.5115999999999998,0.010000000000000002,0.0
2413,Ba,-9.4858,0.0024,2.4192,0.0048000000000000004
5413,S,-9.4858,1.4058000000000006,0.009,0.0
8413,Zr,-9.4858,0.0324,0.03,0.0146
8412,Zr,-9.466,0.0238,0.032600000000000004,0.0094
2412,Ba,-9.466,0.0016,2.3624,0.0044
5412,S,-9.466,1.2361999999999997,0.0088,0.0
2411,Ba,-9.4463,0.0016,2.2224,0.0044
8411,Zr,-9.4463,0.0212,0.0312,0.008
5411,S,-9.4463,1.1400000000000003,0.0086,0.0
2410,Ba,-9.4266,0.0012,2.0808,0.0036
8410,Zr,-9.4266,0.0186,0.0296,0.0068000000000000005
5410,S,-9.4266,1.0444000000000002,0.007599999999999999,0.0
5409,S,-9.4068,0.9503999999999999,0.007199999999999999,0.0
2409,Ba,-9.4068,0.0012,1.9372000000000003,0.0032
8409,Zr,-9.4068,0.016,0.028,0.0058
5408,S,-9.3871,1.6663999999999999,0.020799999999999996,0.0
2408,Ba,-9.3871,0.002,4.63,0.004
8408,Zr,-9.3871,0.0148,0.0532,0.012
5407,S,-9.3673,1.6945999999999997,0.022199999999999994,0.0
2407,Ba,-9.3673,0.002,4.9308000000000005,0.004
8407,Zr,-9.3673,0.0132,0.05399999999999999,0.013000000000000001
2406,Ba,-9.3476,0.002,4.655600000000001,0.0035999999999999995
5406,S,-9.3476,1.4815999999999998,0.021999999999999995,0.0
8406,Zr,-9.3476,0.0088,0.046400000000000004,0.0132
5405,S,-9.3278,1.5436000000000003,0.022999999999999996,0.0
8405,Zr,-9.3278,0.0082,0.047799999999999995,0.014799999999999999
2405,Ba,-9.3278,0.002,5.0136,0.0035999999999999995
8404,Zr,-9.3081,0.0048,0.05740000000000001,0.018000000000000002
2404,Ba,-9.3081,0.002,6.288799999999999,0.004
5404,S,-9.3081,1.7846000000000004,0.028199999999999996,0.0
5403,S,-9.2883,2.9864000000000006,0.0456,0.0
2403,Ba,-9.2883,0.004,10.3316,0.007199999999999999
8403,Zr,-9.2883,0.0086,0.0952,0.0352
2402,Ba,-9.2686,0.0044,11.0648,0.0084
5402,S,-9.2686,3.2195999999999994,0.04780000000000001,0.0
8402,Zr,-9.2686,0.0098,0.1018,0.0402
2401,Ba,-9.2489,0.0052,10.6664,0.008
5401,S,-9.2489,2.9932000000000003,0.0446,0.0
8401,Zr,-9.2489,0.0138,0.0778,0.0472
5400,S,-9.2291,4.091,0.0498,0.0
8400,Zr,-9.2291,0.012,0.133,0.0546
2400,Ba,-9.2291,0.0048,13.521999999999998,0.013999999999999999
8399,Zr,-9.2094,0.0092,0.0476,0.038
5399,S,-9.2094,2.0238,0.029199999999999997,0.0
2399,Ba,-9.2094,0.0036,7.4144000000000005,0.0056
2398,Ba,-9.1896,0.0032,6.3812,0.0048
8398,Zr,-9.1896,0.0074,0.039,0.0344
5398,S,-9.1896,1.7196,0.024599999999999993,0.0
2397,Ba,-9.1699,0.0028,5.3384,0.0036
5397,S,-9.1699,1.4225999999999999,0.020200000000000003,0.0
8397,Zr,-9.1699,0.0054,0.031,0.0314
2396,Ba,-9.1501,0.0024,4.9028,0.0036
8396,Zr,-9.1501,0.0048,0.0266,0.0298
5396,S,-9.1501,1.2825999999999997,0.018400000000000003,0.0
2395,Ba,-9.1304,0.0036,5.3956,0.0036
8395,Zr,-9.1304,0.0068,0.021400000000000002,0.0324
5395,S,-9.1304,1.3312,0.019200000000000002,0.0
2394,Ba,-9.1107,0.0036,6.324,0.0028000000000000004
8394,Zr,-9.1107,0.0076,0.0116,0.0194
5394,S,-9.1107,1.0879999999999999,0.0288,0.0
5393,S,-9.0909,1.4076,0.0362,0.0
2393,Ba,-9.0909,0.0036,8.1128,0.0048000000000000004
8393,Zr,-9.0909,0.0074,0.019799999999999998,0.026199999999999998
5392,S,-9.0712,2.8436,0.0596,0.0
8392,Zr,-9.0712,0.008,0.054,0.0528
2392,Ba,-9.0712,0.0064,15.815999999999999,0.01
5391,S,-9.0514,4.8233999999999995,0.1094,0.0
2391,Ba,-9.0514,0.0116,30.8996,0.017599999999999998
8391,Zr,-9.0514,0.0098,0.0978,0.0592
5390,S,-9.0317,5.3096,0.16020000000000004,0.0
2390,Ba,-9.0317,0.0128,37.9916,0.020399999999999998
8390,Zr,-9.0317,0.0086,0.12,0.06359999999999999
2389,Ba,-9.0119,0.006,12.6464,0.008400000000000001
5389,S,-9.0119,2.2336,0.0436,0.0
8389,Zr,-9.0119,0.0054,0.0432,0.047
5388,S,-8.9922,1.7712000000000003,0.034,0.0
2388,Ba,-8.9922,0.0048,9.8936,0.0064
8388,Zr,-8.9922,0.0048,0.0324,0.041800000000000004
5387,S,-8.9724,0.9048,0.0178,0.0
2387,Ba,-8.9724,0.0012,4.9868,0.0036
8387,Zr,-8.9724,0.0006,0.0138,0.0368
5386,S,-8.9527,2.3162000000000003,0.061200000000000004,0.0
8386,Zr,-8.9527,0.0018,0.0366,0.0624
2386,Ba,-8.9527,0.002,17.061999999999998,0.0124
8385,Zr,-8.933,0.0018,0.0264,0.054
2385,Ba,-8.933,0.002,13.4052,0.0092
5385,S,-8.933,1.8079999999999998,0.046800000000000015,0.0
8384,Zr,-8.9132,0.0014,0.0172,0.0466
5384,S,-8.9132,1.1733999999999998,0.028399999999999995,0.0
2384,Ba,-8.9132,0.0016,7.879600000000001,0.0052
8383,Zr,-8.8935,0.0018,0.0194,0.0508
2383,Ba,-8.8935,0.0016,11.238399999999999,0.0068
5383,S,-8.8935,1.3887999999999998,0.0404,0.0
2382,Ba,-8.8737,0.0016,12.032,0.0068
8382,Zr,-8.8737,0.002,0.018799999999999997,0.05159999999999999
5382,S,-8.8737,1.3814000000000002,0.044399999999999995,0.0
8381,Zr,-8.854,0.0024,0.0162,0.0372
5381,S,-8.854,1.1298000000000001,0.04240000000000001,0.0
2381,Ba,-8.854,0.0016,11.5188,0.0063999999999999994
2380,Ba,-8.8342,0.0024,21.7852,0.007599999999999999
5380,S,-8.8342,1.3592,0.08800000000000001,0.0
8380,Zr,-8.8342,0.003,0.020999999999999998,0.04820000000000001
2379,Ba,-8.8145,0.0036,39.077200000000005,0.0104
8379,Zr,-8.8145,0.004,0.0262,0.0606
5379,S,-8.8145,1.6817999999999995,0.15800000000000003,0.0
8378,Zr,-8.7947,0.003,0.0386,0.07
2378,Ba,-8.7947,0.0048,72.94879999999999,0.014799999999999999
5378,S,-8.7947,1.8837999999999997,0.27599999999999997,0.0
5377,S,-8.775,0.38780000000000003,0.17240000000000003,0.0
